,EDIS status,Last average demand +A,Last average demand -A,Last average demand +Ri,Last average demand +Rc,Last average demand -Ri,Last average demand -Rc,Last average demand +VA,Last average demand -VA,Voltage L1,Voltage L2,Voltage L3,Current L1,Current L2,Current L3,Relative THD [%] voltage,Relative THD [%] current,Energy +A,Energy -A,Unnamed: 20,Unnamed: 21,Unnamed: 22,Clock.1,GHI,Eq
2021-07-21 07:30:00,80800000.0,0.0,1673.0,0.0,221.0,1.0,0.0,0.0,1704.0,65.88,65.97,65.45,0.02,0.02,0.04,0.833,1.197,2562130.8,65215697.7,,,,,74.71585,1520.2232405180014
2021-07-21 07:45:00,80800000.0,0.0,4330.0,0.0,264.0,0.0,0.0,0.0,4338.0,66.09,66.2,65.69,0.05,0.04,0.07,0.842,1.322,2562130.8,65216780.1,,,,,133.50236999999998,2712.627975885658
2021-07-21 08:00:00,80800000.0,0.0,8989.0,0.0,425.0,0.0,0.0,0.0,8999.0,66.03,66.05,65.54,0.11,0.09,0.13,0.849,1.601,2562130.8,65219027.4,,,,,193.6009,3893.080904224829
2021-07-21 08:15:00,80800000.0,0.0,16223.0,0.0,875.0,0.0,0.0,0.0,16247.0,65.96,65.91,65.43,0.2,0.18,0.23,0.83,1.664,2562130.8,65223083.2,,,,,254.16974,5043.323028340824
2021-07-21 08:30:00,80800000.0,0.0,20858.0,0.0,1330.0,0.0,0.0,0.0,20901.0,66.24,66.17,65.7,0.25,0.24,0.29,0.844,1.642,2562130.8,65228297.9,,,,,313.25537,6127.238450689367
2021-07-21 08:45:00,80800000.0,0.0,25083.0,0.0,1817.0,0.0,0.0,0.0,25148.0,66.1,66.01,65.54,0.31,0.29,0.34,0.774,1.644,2562130.8,65234568.5,,,,,371.32538,7155.802074401001
2021-07-21 09:00:00,80800000.0,0.0,29126.0,0.0,2375.0,0.0,0.0,0.0,29222.0,66.04,65.94,65.48,0.36,0.35,0.39,0.753,1.509,2562130.8,65241849.9,,,,,426.95645,8107.025157838837
2021-07-21 09:15:00,80800000.0,0.0,32693.0,0.0,2946.0,0.0,0.0,0.0,32826.0,65.83,65.74,65.29,0.4,0.4,0.44,0.722,1.398,2562130.8,65250023.4,,,,,480.82382,8996.254557765978
2021-07-21 09:30:00,80800000.0,0.0,35829.0,0.0,3525.0,0.0,0.0,0.0,36001.0,65.54,65.47,65.02,0.44,0.44,0.48,0.709,1.272,2562130.8,65258980.4,,,,,531.57074,9805.317796408664
2021-07-21 09:45:00,80800000.0,0.0,38718.0,0.0,4086.0,0.0,0.0,0.0,38933.0,65.47,65.4,64.95,0.48,0.48,0.51,0.719,1.374,2562130.8,65268660.0,,,,,579.76526,10547.950236646271
2021-07-21 10:00:00,80800000.0,0.0,41153.0,0.0,4552.0,0.0,0.0,0.0,41404.0,65.45,65.39,64.94,0.51,0.52,0.54,0.754,1.465,2562130.8,65278948.3,,,,,624.1593,11209.835060236395
2021-07-21 10:15:00,80800000.0,0.0,43242.0,0.0,4987.0,0.0,0.0,0.0,43529.0,65.72,65.68,65.2,0.54,0.54,0.57,0.74,1.418,2562130.8,65289758.9,,,,,665.4974,11807.029144677012
2021-07-21 10:30:00,80800000.0,0.0,45073.0,0.0,5425.0,0.0,0.0,0.0,45397.0,65.79,65.75,65.27,0.56,0.57,0.59,0.7,1.382,2562130.8,65301027.1,,,,,702.9480599999999,12332.13666907572
2021-07-21 10:45:00,80800000.0,0.0,46437.0,0.0,5784.0,0.0,0.0,0.0,46794.0,65.68,65.65,65.19,0.58,0.59,0.61,0.643,1.199,2562130.8,65312636.2,,,,,736.753,12793.124951708922
2021-07-21 11:00:00,80800000.0,0.0,47339.0,0.0,6033.0,0.0,0.0,0.0,47721.0,65.53,65.5,65.05,0.59,0.6,0.62,0.67,1.303,2562130.8,65324471.1,,,,,766.6323,13190.309824580743
2021-07-21 11:15:00,80800000.0,0.0,48175.0,0.0,6269.0,0.0,0.0,0.0,48580.0,65.48,65.45,64.99,0.6,0.61,0.63,0.68,1.308,2562130.8,65336514.8,,,,,792.4562400000001,13525.822706530123
2021-07-21 11:30:00,80800000.0,0.0,48868.0,0.0,6468.0,0.0,0.0,0.0,49293.0,65.48,65.46,65.0,0.61,0.62,0.64,0.667,1.316,2562130.8,65348731.7,,,,,813.4032,13792.684330755126
2021-07-21 11:45:00,80800000.0,0.0,49431.0,0.0,6623.0,0.0,0.0,0.0,49872.0,65.57,65.55,65.1,0.62,0.63,0.65,0.7,1.356,2562130.8,65361089.5,,,,,830.5989999999999,14008.216455721602
2021-07-21 12:00:00,80800000.0,0.0,50286.0,0.0,6866.0,0.0,0.0,0.0,50751.0,65.56,65.53,65.07,0.63,0.64,0.66,0.659,1.378,2562130.8,65373660.9,,,,,844.0034,14174.013248105606
2021-07-21 12:15:00,80800000.0,0.0,50894.0,0.0,6966.0,0.0,0.0,0.0,51368.0,66.04,66.03,65.55,0.63,0.64,0.66,0.66,1.358,2562130.8,65386384.5,,,,,852.8145,14281.939754563176
2021-07-21 12:30:00,80800000.0,0.0,50813.0,0.0,6937.0,0.0,0.0,0.0,51284.0,66.22,66.2,65.73,0.63,0.64,0.66,0.699,1.377,2562130.8,65399087.9,,,,,857.0917400000001,14334.02918548531
2021-07-21 12:45:00,80800000.0,0.0,51277.0,0.0,7062.0,0.0,0.0,0.0,51760.0,66.99,67.0,66.53,0.63,0.64,0.66,0.745,1.406,2562130.8,65411907.1,,,,,856.2392,14323.662472789185
2021-07-21 13:00:00,80800000.0,0.0,51774.0,0.0,7216.0,0.0,0.0,0.0,52273.0,66.88,66.91,66.43,0.64,0.65,0.66,0.698,1.404,2562130.8,65424850.6,,,,,850.68567,14255.940656423769
2021-07-21 13:15:00,80800000.0,0.0,51249.0,0.0,7113.0,0.0,0.0,0.0,51739.0,66.68,66.7,66.23,0.63,0.64,0.66,0.689,1.392,2562130.8,65437662.7,,,,,839.3663,14116.877164605212
2021-07-21 13:30:00,80800000.0,0.0,51082.0,0.0,7096.0,0.0,0.0,0.0,51572.0,66.48,66.5,66.03,0.63,0.64,0.66,0.7,1.33,2562130.8,65450433.4,,,,,824.3379,13930.109370450826
2021-07-21 13:45:00,80800000.0,0.0,50730.0,0.0,7009.0,0.0,0.0,0.0,51210.0,66.39,66.4,65.93,0.63,0.64,0.66,0.711,1.376,2562130.8,65463115.8,,,,,804.0996,13674.742327127937
2021-07-21 14:00:00,80800000.0,0.0,50155.0,0.0,6859.0,0.0,0.0,0.0,50621.0,66.32,66.34,65.86,0.62,0.63,0.65,0.692,1.38,2562130.8,65475654.5,,,,,780.7246,13374.293836108747
2021-07-21 14:15:00,80800000.0,0.0,48818.0,0.0,6505.0,0.0,0.0,0.0,49248.0,66.4,66.43,65.94,0.6,0.61,0.63,0.713,1.392,2562130.8,65487859.0,,,,,752.3472,13001.620679295032
2021-07-21 14:30:00,80800000.0,0.0,47560.0,0.0,6188.0,0.0,0.0,0.0,47960.0,66.33,66.35,65.87,0.59,0.59,0.62,0.712,1.368,2562130.8,65499749.0,,,,,720.2623,12569.787115375037
2021-07-21 14:45:00,80800000.0,0.0,46109.0,0.0,5843.0,0.0,0.0,0.0,46477.0,65.91,65.88,65.4,0.57,0.58,0.6,0.658,1.415,2562130.8,65511276.3,,,,,684.3862,12073.7673956245
2021-07-21 15:00:00,80800000.0,0.0,44515.0,0.0,5365.0,0.0,0.0,0.0,44837.0,65.9,65.86,65.38,0.55,0.56,0.58,0.694,1.479,2562130.8,65522405.1,,,,,644.6091,11507.570294744331
2021-07-21 15:15:00,80800000.0,0.0,42439.0,0.0,4889.0,0.0,0.0,0.0,42719.0,65.87,65.83,65.36,0.53,0.53,0.56,0.695,1.519,2562130.8,65533014.8,,,,,601.4757,10874.29618476558
2021-07-21 15:30:00,80800000.0,0.0,39921.0,0.0,4343.0,0.0,0.0,0.0,40156.0,65.89,65.85,65.35,0.49,0.5,0.53,0.712,1.586,2562130.8,65542995.2,,,,,555.4279,10176.068198298832
2021-07-21 15:45:00,80800000.0,0.0,37215.0,0.0,3788.0,0.0,0.0,0.0,37407.0,65.99,65.95,65.45,0.46,0.46,0.49,0.721,1.622,2562130.8,65552298.8,,,,,505.409,9391.690173825802
2021-07-21 16:00:00,80800000.0,0.0,34125.0,0.0,3201.0,0.0,0.0,0.0,34274.0,66.25,66.22,65.7,0.42,0.41,0.45,0.768,1.63,2562130.8,65560830.0,,,,,452.76523,8536.978843225195
2021-07-21 16:15:00,80800000.0,0.0,30748.0,0.0,2653.0,0.0,0.0,0.0,30863.0,66.42,66.37,65.85,0.38,0.37,0.41,0.761,1.569,2562130.8,65568517.2,,,,,397.5535,7608.4332322572545
2021-07-21 16:30:00,80800000.0,0.0,27057.0,0.0,2123.0,0.0,0.0,0.0,27140.0,66.36,66.31,65.8,0.33,0.32,0.36,0.776,1.64,2562130.8,65575281.3,,,,,340.92447000000004,6621.866896338794
2021-07-21 16:45:00,80800000.0,0.0,23116.0,0.0,1628.0,0.0,0.0,0.0,23172.0,66.54,66.49,65.97,0.28,0.27,0.31,0.808,1.652,2562130.8,65581060.3,,,,,282.12466,5560.848296346826
2021-07-21 17:00:00,80800000.0,0.0,18655.0,0.0,1170.0,0.0,0.0,0.0,18692.0,66.58,66.55,66.03,0.23,0.21,0.25,0.825,1.63,2562130.8,65585724.0,,,,,223.03444,4456.989583502551
2021-07-21 17:15:00,80800000.0,0.0,13018.0,0.0,747.0,0.0,0.0,0.0,13040.0,66.71,66.72,66.17,0.16,0.14,0.18,0.83,1.509,2562130.8,65588978.6,,,,,162.42403000000002,3285.5729223230223
2021-07-21 17:30:00,80800000.0,0.0,6149.0,0.0,420.0,0.0,0.0,0.0,6163.0,66.7,66.77,66.21,0.07,0.06,0.09,0.82,1.344,2562130.8,65590515.7,,,,,103.05346,2099.6704106519987
2021-07-21 17:45:00,80800000.0,0.0,3324.0,0.0,370.0,0.0,0.0,0.0,3347.0,66.67,66.78,66.24,0.04,0.03,0.05,0.806,1.241,2562130.8,65591346.9,,,,,46.90796,943.1807283504256
2021-07-21 18:00:00,80800000.0,32.0,593.0,63.0,228.0,0.0,1.0,77.0,661.0,66.66,66.82,66.25,0.01,0.01,0.02,0.78,0.716,2562138.7,65591495.2,,,,,4.4555335,46.1496834253409
2021-07-21 18:15:00,80800000.0,161.0,0.0,0.0,0.0,0.0,156.0,231.0,0.0,66.03,66.28,65.65,0.0,0.0,0.0,0.65,0.315,2562179.1,65591495.2,,,,,0.0,0.0
2021-07-21 18:30:00,80800000.0,154.0,0.0,0.0,0.0,0.0,241.0,285.0,0.0,64.97,65.17,64.53,0.0,0.0,0.0,0.64,0.309,2562217.5,65591495.2,,,,,0.0,0.0
2021-07-21 18:45:00,80800000.0,152.0,0.0,0.0,0.0,0.0,242.0,287.0,0.0,64.97,65.17,64.53,0.0,0.0,0.0,0.707,0.332,2562255.6,65591495.2,,,,,0.0,0.0
2021-07-21 19:00:00,80800000.0,156.0,0.0,0.0,0.0,0.0,203.0,256.0,0.0,65.64,65.86,65.22,0.0,0.0,0.0,0.697,0.342,2562294.6,65591495.2,,,,,0.0,0.0
2021-07-21 19:15:00,80800000.0,156.0,0.0,0.0,0.0,0.0,205.0,257.0,0.0,65.62,65.85,65.2,0.0,0.0,0.0,0.695,0.34,2562333.6,65591495.2,,,,,0.0,0.0
2021-07-21 19:30:00,80800000.0,157.0,0.0,0.0,0.0,0.0,204.0,257.0,0.0,65.66,65.89,65.24,0.0,0.0,0.0,0.697,0.336,2562372.7,65591495.2,,,,,0.0,0.0
2021-07-21 19:45:00,80800000.0,156.0,0.0,0.0,0.0,0.0,203.0,257.0,0.0,65.68,65.92,65.27,0.0,0.0,0.0,0.694,0.332,2562411.8,65591495.2,,,,,0.0,0.0
2021-07-21 20:00:00,80800000.0,156.0,0.0,0.0,0.0,0.0,207.0,259.0,0.0,65.62,65.86,65.21,0.0,0.0,0.0,0.697,0.332,2562450.9,65591495.2,,,,,0.0,0.0
2021-07-21 20:15:00,80800000.0,161.0,0.0,0.0,0.0,0.0,199.0,256.0,0.0,65.73,65.97,65.31,0.0,0.0,0.0,0.723,0.346,2562491.1,65591495.2,,,,,0.0,0.0
2021-07-21 20:30:00,80800000.0,162.0,0.0,0.0,0.0,0.0,198.0,256.0,0.0,65.58,65.81,65.14,0.0,0.0,0.0,0.739,0.338,2562531.6,65591495.2,,,,,0.0,0.0
2021-07-21 20:45:00,80800000.0,163.0,0.0,0.0,0.0,0.0,194.0,253.0,0.0,65.75,65.97,65.31,0.0,0.0,0.0,0.744,0.342,2562572.2,65591495.2,,,,,0.0,0.0
2021-07-21 21:00:00,80800000.0,163.0,0.0,0.0,0.0,0.0,186.0,248.0,0.0,65.95,66.18,65.53,0.0,0.0,0.0,0.739,0.35,2562613.1,65591495.2,,,,,0.0,0.0
2021-07-21 21:15:00,80800000.0,163.0,0.0,0.0,0.0,0.0,186.0,247.0,0.0,65.94,66.18,65.53,0.0,0.0,0.0,0.743,0.348,2562653.8,65591495.2,,,,,0.0,0.0
2021-07-21 21:30:00,80800000.0,160.0,0.0,0.0,0.0,0.0,213.0,267.0,0.0,65.96,66.19,65.54,0.0,0.0,0.0,0.743,0.324,2562693.7,65591495.2,,,,,0.0,0.0
2021-07-21 21:45:00,80800000.0,159.0,0.0,0.0,0.0,0.0,219.0,271.0,0.0,66.2,66.43,65.79,0.0,0.0,0.0,0.717,0.326,2562733.6,65591495.2,,,,,0.0,0.0
2021-07-21 22:00:00,80800000.0,161.0,0.0,0.0,0.0,0.0,212.0,266.0,0.0,66.39,66.63,65.99,0.0,0.0,0.0,0.717,0.324,2562773.8,65591495.2,,,,,0.0,0.0
2021-07-21 22:15:00,80800000.0,161.0,0.0,0.0,0.0,0.0,208.0,263.0,0.0,66.48,66.73,66.09,0.0,0.0,0.0,0.779,0.333,2562814.0,65591495.2,,,,,0.0,0.0
2021-07-21 22:30:00,80800000.0,156.0,0.0,0.0,0.0,0.0,235.0,282.0,0.0,66.11,66.35,65.72,0.0,0.0,0.0,0.751,0.322,2562853.2,65591495.2,,,,,0.0,0.0
2021-07-21 22:45:00,80800000.0,158.0,0.0,0.0,0.0,0.0,221.0,272.0,0.0,66.26,66.5,65.86,0.0,0.0,0.0,0.734,0.324,2562892.7,65591495.2,,,,,0.0,0.0
2021-07-21 23:00:00,80800000.0,159.0,0.0,0.0,0.0,0.0,222.0,273.0,0.0,66.28,66.51,65.9,0.0,0.0,0.0,0.732,0.32,2562932.2,65591495.2,,,,,0.0,0.0
2021-07-21 23:15:00,80800000.0,159.0,0.0,0.0,0.0,0.0,222.0,273.0,0.0,66.18,66.4,65.78,0.0,0.0,0.0,0.713,0.333,2562972.0,65591495.2,,,,,0.0,0.0
2021-07-21 23:30:00,80800000.0,160.0,0.0,0.0,0.0,0.0,218.0,270.0,0.0,66.34,66.56,65.93,0.0,0.0,0.0,0.657,0.327,2563012.1,65591495.2,,,,,0.0,0.0
2021-07-21 23:45:00,80800000.0,159.0,0.0,0.0,0.0,0.0,228.0,278.0,0.0,66.18,66.4,65.78,0.0,0.0,0.0,0.649,0.329,2563051.7,65591495.2,,,,,0.0,0.0
2021-07-22 00:00:00,80800000.0,159.0,0.0,0.0,0.0,0.0,234.0,283.0,0.0,65.98,66.19,65.56,0.0,0.0,0.0,0.63,0.313,2563091.6,65591495.2,,,,,0.0,0.0
2021-07-22 00:15:00,80800000.0,160.0,0.0,0.0,0.0,0.0,242.0,290.0,0.0,65.95,66.15,65.52,0.0,0.0,0.0,0.625,0.322,2563131.5,65591495.2,,,,,0.0,0.0
2021-07-22 00:30:00,80800000.0,160.0,0.0,0.0,0.0,0.0,226.0,277.0,0.0,66.23,66.43,65.81,0.0,0.0,0.0,0.676,0.346,2563171.5,65591495.2,,,,,0.0,0.0
2021-07-22 00:45:00,80800000.0,157.0,0.0,0.0,0.0,0.0,228.0,277.0,0.0,66.21,66.43,65.82,0.0,0.0,0.0,0.647,0.318,2563210.7,65591495.2,,,,,0.0,0.0
2021-07-22 01:00:00,80800000.0,155.0,0.0,0.0,0.0,0.0,248.0,293.0,0.0,66.05,66.26,65.65,0.0,0.0,0.0,0.66,0.32,2563249.6,65591495.2,,,,,0.0,0.0
2021-07-22 01:15:00,80800000.0,156.0,0.0,0.0,0.0,0.0,248.0,293.0,0.0,66.02,66.23,65.62,0.0,0.0,0.0,0.652,0.318,2563288.6,65591495.2,,,,,0.0,0.0
2021-07-22 01:30:00,80800000.0,157.0,0.0,0.0,0.0,0.0,247.0,293.0,0.0,66.07,66.27,65.66,0.0,0.0,0.0,0.648,0.331,2563327.7,65591495.2,,,,,0.0,0.0
2021-07-22 01:45:00,80800000.0,156.0,0.0,0.0,0.0,0.0,204.0,257.0,0.0,66.55,66.79,66.19,0.0,0.0,0.0,0.66,0.341,2563366.7,65591495.2,,,,,0.0,0.0
2021-07-22 02:00:00,80800000.0,156.0,0.0,0.0,0.0,0.0,200.0,253.0,0.0,66.66,66.91,66.31,0.0,0.0,0.0,0.676,0.33,2563405.9,65591495.2,,,,,0.0,0.0
2021-07-22 02:15:00,80800000.0,155.0,0.0,0.0,0.0,0.0,227.0,275.0,0.0,66.39,66.64,66.05,0.0,0.0,0.0,0.673,0.34,2563444.5,65591495.2,,,,,0.0,0.0
2021-07-22 02:30:00,80800000.0,160.0,0.0,0.0,0.0,0.0,219.0,272.0,0.0,66.63,66.9,66.33,0.0,0.0,0.0,0.701,0.333,2563484.6,65591495.2,,,,,0.0,0.0
2021-07-22 02:45:00,80800000.0,163.0,0.0,0.0,0.0,0.0,208.0,264.0,0.0,66.9,67.17,66.6,0.0,0.0,0.0,0.704,0.34,2563525.3,65591495.2,,,,,0.0,0.0
2021-07-22 03:00:00,80800000.0,166.0,0.0,0.0,0.0,0.0,205.0,264.0,0.0,66.9,67.18,66.61,0.0,0.0,0.0,0.704,0.338,2563566.8,65591495.2,,,,,0.0,0.0
2021-07-22 03:15:00,80800000.0,163.0,0.0,0.0,0.0,0.0,206.0,263.0,0.0,66.79,67.08,66.51,0.0,0.0,0.0,0.713,0.348,2563607.6,65591495.2,,,,,0.0,0.0
2021-07-22 03:30:00,80800000.0,176.0,0.0,0.0,0.0,0.0,157.0,236.0,0.0,66.84,67.13,66.55,0.0,0.0,0.0,0.701,0.367,2563651.5,65591495.2,,,,,0.0,0.0
2021-07-22 03:45:00,80800000.0,177.0,0.0,0.0,0.0,0.0,146.0,230.0,0.0,66.8,67.1,66.52,0.0,0.0,0.0,0.693,0.374,2563695.8,65591495.2,,,,,0.0,0.0
2021-07-22 04:00:00,80800000.0,181.0,0.0,0.0,0.0,0.0,141.0,230.0,0.0,66.83,67.12,66.54,0.0,0.0,0.0,0.694,0.42,2563741.1,65591495.2,,,,,0.0,0.0
2021-07-22 04:15:00,80800000.0,225.0,0.0,0.0,0.0,0.0,90.0,243.0,0.0,66.79,67.06,66.47,0.0,0.0,0.0,0.697,0.583,2563797.3,65591495.2,,,,,0.0,0.0
2021-07-22 04:30:00,80800000.0,237.0,0.0,3.0,0.0,0.0,47.0,244.0,0.0,66.67,66.91,66.32,0.0,0.01,0.0,0.66,0.625,2563856.7,65591495.2,,,,,0.0,0.0
2021-07-22 04:45:00,80800000.0,269.0,0.0,57.0,0.0,0.0,0.0,276.0,0.0,66.53,66.72,66.13,0.0,0.01,0.01,0.625,0.752,2563924.0,65591495.2,,,,,0.0,0.0
2021-07-22 05:00:00,80800000.0,276.0,0.0,74.0,0.0,0.0,0.0,286.0,0.0,66.47,66.66,66.07,0.0,0.01,0.01,0.63,0.754,2563992.9,65591495.2,,,,,0.0,0.0
2021-07-22 05:15:00,80800000.0,281.0,0.0,58.0,0.0,0.0,0.0,289.0,0.0,66.46,66.64,66.05,0.01,0.01,0.01,0.63,0.782,2564063.2,65591495.2,,,,,0.0,0.0
2021-07-22 05:30:00,80800000.0,304.0,0.0,78.0,0.0,0.0,1.0,316.0,0.0,66.56,66.71,66.15,0.01,0.01,0.01,0.641,0.889,2564139.1,65591495.2,,,,,0.0,0.0
2021-07-22 05:45:00,80800000.0,334.0,0.0,164.0,0.0,0.0,0.0,373.0,0.0,66.58,66.7,66.16,0.01,0.02,0.01,0.659,0.95,2564222.7,65591495.2,,,,,0.0,0.0
2021-07-22 06:00:00,80800000.0,367.0,0.0,239.0,0.0,0.0,0.0,440.0,0.0,66.57,66.67,66.16,0.01,0.02,0.01,0.667,0.967,2564314.4,65591495.2,,,,,0.0,0.0
2021-07-22 06:15:00,80800000.0,386.0,0.0,268.0,0.0,0.0,0.0,470.0,0.0,66.39,66.47,65.99,0.01,0.02,0.01,0.66,0.959,2564410.9,65591495.2,,,,,0.0,0.0
2021-07-22 06:30:00,80800000.0,399.0,0.0,298.0,0.0,0.0,0.0,500.0,0.0,66.2,66.26,65.8,0.01,0.02,0.01,0.668,1.006,2564510.7,65591495.2,,,,,0.0,0.0
2021-07-22 06:45:00,80800000.0,379.0,0.0,251.0,0.0,0.0,0.0,456.0,0.0,66.24,66.34,65.82,0.01,0.02,0.01,0.701,1.018,2564605.4,65591495.2,,,,,0.0,0.0
2021-07-22 07:00:00,80800000.0,281.0,0.0,86.0,0.0,0.0,57.0,323.0,0.0,66.51,66.72,66.13,0.01,0.01,0.01,0.702,0.925,2564675.7,65591495.2,,,,,0.0,0.0
2021-07-22 07:15:00,80800000.0,92.0,45.0,110.0,73.0,0.0,0.0,151.0,89.0,66.41,66.53,65.96,0.01,0.02,0.02,0.702,1.284,2564698.7,65591506.4,,,,,25.279547,447.8717174913663
2021-07-22 07:30:00,80800000.0,0.0,1895.0,0.0,196.0,0.0,0.0,0.0,1912.0,66.06,66.16,65.62,0.02,0.02,0.04,0.673,1.245,2564698.7,65591980.0,,,,,77.09201,1513.0235219924932
2021-07-22 07:45:00,80800000.0,0.0,4585.0,0.0,255.0,0.0,0.0,0.0,4593.0,66.06,66.12,65.57,0.05,0.04,0.07,0.749,1.45,2564698.7,65593126.3,,,,,136.74571,2708.055615251966
2021-07-22 08:00:00,80800000.0,0.0,9778.0,0.0,474.0,0.0,0.0,0.0,9789.0,66.22,66.18,65.67,0.12,0.1,0.15,0.74,1.65,2564698.7,65595570.9,,,,,197.58884,3892.3844365481104
2021-07-22 08:15:00,80800000.0,0.0,16913.0,0.0,938.0,0.0,0.0,0.0,16939.0,66.03,65.91,65.44,0.2,0.19,0.24,0.721,1.705,2564698.7,65599799.1,,,,,258.78432999999995,5048.396761473784
2021-07-22 08:30:00,80800000.0,0.0,21396.0,0.0,1366.0,0.0,0.0,0.0,21440.0,65.78,65.64,65.18,0.26,0.25,0.3,0.732,1.716,2564698.7,65605148.2,,,,,318.4298,6141.1805902429305
2021-07-22 08:45:00,80800000.0,0.0,25532.0,0.0,1863.0,0.0,0.0,0.0,25600.0,65.52,65.39,64.94,0.31,0.31,0.35,0.681,1.572,2564698.7,65611531.0,,,,,377.07425,7182.950917038475
2021-07-22 09:00:00,80800000.0,0.0,29350.0,0.0,2422.0,0.0,0.0,0.0,29450.0,65.47,65.38,64.91,0.36,0.36,0.4,0.664,1.461,2564698.7,65618868.7,,,,,433.18222,8149.337312539355
2021-07-22 09:15:00,80800000.0,0.0,32768.0,0.0,2958.0,0.0,0.0,0.0,32900.0,65.61,65.53,65.06,0.4,0.4,0.44,0.645,1.362,2564698.7,65627060.6,,,,,487.35358,9054.230681968176
2021-07-22 09:30:00,80800000.0,0.0,35850.0,0.0,3492.0,0.0,0.0,0.0,36019.0,65.71,65.65,65.18,0.44,0.44,0.48,0.68,1.437,2564698.7,65636023.0,,,,,538.19196,9878.304579241298
2021-07-22 09:45:00,80800000.0,0.0,38695.0,0.0,4032.0,0.0,0.0,0.0,38905.0,65.71,65.65,65.17,0.48,0.48,0.51,0.719,1.422,2564698.7,65645696.9,,,,,586.2376,10634.732097590791
2021-07-22 10:00:00,80800000.0,0.0,41282.0,0.0,4552.0,0.0,0.0,0.0,41532.0,65.66,65.63,65.15,0.51,0.52,0.54,0.704,1.402,2564698.7,65656017.3,,,,,630.7090000000001,11315.50836097249
2021-07-22 10:15:00,80800000.0,0.0,43536.0,0.0,5066.0,0.0,0.0,0.0,43829.0,65.56,65.54,65.06,0.54,0.55,0.57,0.665,1.294,2564698.7,65666901.4,,,,,672.2338,11934.358244427907
2021-07-22 10:30:00,80800000.0,0.0,45523.0,0.0,5568.0,0.0,0.0,0.0,45862.0,65.36,65.33,64.87,0.57,0.58,0.6,0.691,1.418,2564698.7,65678282.1,,,,,709.834,12480.70647141124
2021-07-22 10:45:00,80800000.0,0.0,47003.0,0.0,5947.0,0.0,0.0,0.0,47377.0,65.31,65.29,64.82,0.59,0.6,0.62,0.665,1.268,2564698.7,65690032.9,,,,,743.64886,12960.6778313275
2021-07-22 11:00:00,80800000.0,0.0,48362.0,0.0,6300.0,0.0,0.0,0.0,48769.0,65.29,65.27,64.81,0.61,0.62,0.64,0.656,1.28,2564698.7,65702123.3,,,,,773.0705,13369.528349560122
2021-07-22 11:15:00,80800000.0,0.0,49299.0,0.0,6545.0,0.0,0.0,0.0,49731.0,65.46,65.45,64.98,0.62,0.63,0.65,0.712,1.39,2564698.7,65714448.1,,,,,798.56177,13717.16839941894
2021-07-22 11:30:00,80800000.0,0.0,49748.0,0.0,6691.0,0.0,0.0,0.0,50194.0,65.36,65.36,64.89,0.62,0.63,0.65,0.691,1.279,2564698.7,65726885.0,,,,,819.6416,14000.023083957862
2021-07-22 11:45:00,80800000.0,0.0,50705.0,0.0,6981.0,0.0,0.0,0.0,51183.0,65.23,65.22,64.75,0.64,0.65,0.67,0.652,1.245,2564698.7,65739561.3,,,,,836.75085,14226.522034764344
2021-07-22 12:00:00,80800000.0,0.0,51052.0,0.0,7096.0,0.0,0.0,0.0,51542.0,65.23,65.22,64.75,0.64,0.65,0.67,0.69,1.375,2564698.7,65752324.5,,,,,849.2827,14390.674005714143
2021-07-22 12:15:00,80800000.0,0.0,50799.0,0.0,6959.0,0.0,0.0,0.0,51272.0,65.77,65.77,65.29,0.63,0.64,0.66,0.655,1.358,2564698.7,65765024.0,,,,,857.1149,14492.515063012532
2021-07-22 12:30:00,80800000.0,0.0,51030.0,0.0,6996.0,0.0,0.0,0.0,51506.0,66.08,66.08,65.59,0.63,0.64,0.66,0.678,1.374,2564698.7,65777781.6,,,,,860.0591400000001,14530.649184158588
2021-07-22 12:45:00,80800000.0,0.0,50796.0,0.0,6929.0,0.0,0.0,0.0,51265.0,66.19,66.19,65.7,0.63,0.64,0.66,0.641,1.38,2564698.7,65790480.5,,,,,858.1862,14506.400109270227
2021-07-22 13:00:00,80800000.0,0.0,50949.0,0.0,6972.0,0.0,0.0,0.0,51424.0,66.24,66.26,65.77,0.63,0.64,0.66,0.639,1.405,2564698.7,65803217.9,,,,,851.7997,14423.465234786378
2021-07-22 13:15:00,80800000.0,0.0,51214.0,0.0,7068.0,0.0,0.0,0.0,51698.0,66.1,66.11,65.62,0.64,0.65,0.67,0.659,1.402,2564698.7,65816021.3,,,,,840.93744,14281.525823249422
2021-07-22 13:30:00,80800000.0,0.0,50658.0,0.0,6953.0,0.0,0.0,0.0,51131.0,65.93,65.93,65.45,0.63,0.64,0.66,0.679,1.366,2564698.7,65828685.8,,,,,825.5117,14078.044508198249
2021-07-22 13:45:00,80800000.0,0.0,49679.0,0.0,6727.0,0.0,0.0,0.0,50132.0,65.67,65.67,65.19,0.62,0.63,0.65,0.661,1.328,2564698.7,65841105.6,,,,,804.8803,13802.391391584695
2021-07-22 14:00:00,80800000.0,0.0,47885.0,0.0,6238.0,0.0,0.0,0.0,48289.0,65.83,65.85,65.37,0.6,0.61,0.62,0.669,1.384,2564698.7,65853077.0,,,,,780.1394,13466.544629033584
